code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,c_name
600023,浙能电力,1.174,5.17,5.11,5.17,5.11,5.11,9366541.0,0.06887,48167939.0,16.156,1.15,7031556.723796,7031556.723796,电力行业
600022,山东钢铁,0.0,2.02,0.0,0.0,0.0,2.02,0.0,0.0,0.0,11.49,1.182,2211203.022432,2159099.847614,钢铁行业
600020,中原高速,-0.671,4.44,4.47,4.48,4.44,4.47,3681000.0,0.16379000000000002,16396676.0,11.056,0.981,997833.093408,997833.093408,公路桥梁
600019,宝钢股份,1.443,9.14,9.02,9.15,9.0,9.01,59925286.0,0.27128,543734605.0,10.628,1.203,20352874.42425,20190009.76965,钢铁行业
600016,民生银行,0.252,7.95,7.94,8.01,7.93,7.93,53827572.0,0.18215,429066541.0,5.889,0.773,29005852.25784,23493656.62848,金融行业
600015,华夏银行,1.059,8.59,8.5,8.6,8.5,8.5,28721665.0,0.22399000000000002,245750445.0,5.804,0.724,11014687.834927,11014687.834927,金融行业
600012,皖通高速,1.239,8.17,8.08,8.23,8.05,8.07,3067600.0,0.26318,25051159.0,12.416,1.405,1355084.37,952295.2,公路桥梁
600000,浦发银行,0.457,11.0,10.97,11.05,10.96,10.95,23763310.0,0.08456000000000001,261553535.0,5.978,0.811,32287288.4367,30914140.2889,金融行业
300375,鹏翎股份,-3.048,8.27,8.54,8.54,8.12,8.53,6752311.0,2.7848100000000002,56433080.0,12.723,1.029,300234.935945,200522.130948,汽车制造
300343,联创互联,-5.919,10.65,11.37,11.37,10.6,11.32,9376039.0,2.56562,102918654.0,16.905,1.44,628768.21485,389203.102995,化工行业
300307,慈星股份,-0.946,7.33,7.37,7.44,7.27,7.4,3902700.0,0.49201000000000006,28718370.0,24.433,1.427,587866.0,581432.657643,机械行业
300305,裕兴股份,-1.284,6.92,7.0,7.02,6.87,7.01,1215000.0,0.62207,8459890.0,28.906,1.377,200533.988,135158.157152,塑料制品
300214,日科化学,-1.815,5.41,5.51,5.51,5.36,5.51,6813100.0,2.19797,37056536.0,23.522,1.418,230364.624174,167695.174977,化工行业
300158,振东制药,-2.203,13.76,14.0,14.0,13.72,14.07,2961469.0,0.72457,41054369.0,23.598,1.272,714824.19808,562397.974208,生物制药
300118,东方日升,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,13.846,1.301,976646.09628,747296.4042,电子器件
300083,劲胜智能,-1.473,5.35,5.46,5.48,5.33,5.43,19113038.0,1.60504,102876731.0,16.719,1.3679999999999999,765951.77888,637084.361685,电子器件
300082,奥克股份,-1.974,5.96,6.12,6.12,5.95,6.08,2004300.0,0.29741,12062872.0,19.226,1.401,405679.32,401656.32,化工行业
300040,九洲电气,0.836,7.24,7.19,7.25,7.04,7.18,4498453.0,1.9313500000000001,32136796.0,24.966,1.316,250639.535696,168632.24828,发电设备
300038,梅泰诺,-10.0,15.57,15.57,16.88,15.57,17.3,71342934.0,17.48812,1127712097.0,10.339,0.653,1824534.830511,635179.316193,电子信息
002807,江阴银行,0.295,6.79,6.75,6.89,6.74,6.77,9075188.0,1.2634400000000001,61806046.0,14.845,1.28,1200033.601613,487721.181255,
002772,众兴菌业,-1.28,10.03,10.17,10.17,9.97,10.16,3457575.0,1.581,34681264.0,25.718,1.471,374436.296041,219351.55641,
002682,龙洲股份,-0.912,9.78,9.87,9.92,9.75,9.87,1159486.0,0.43945000000000006,11405666.0,20.375,1.342,366664.323288,258045.32445,交通运输
002666,德联集团,-3.103,5.62,5.78,5.79,5.57,5.8,17585883.0,3.96021,99715440.0,28.1,1.472,423933.048616,249564.37826,化工行业
002662,京威股份,-4.427,4.75,4.86,4.93,4.68,4.97,10689594.0,0.7335200000000001,51354562.0,19.0,1.3940000000000001,712500.0,692218.0225,汽车制造
002620,瑞和股份,-1.891,8.82,8.99,8.99,8.81,8.99,2422700.0,0.7991100000000001,21492915.0,23.838,1.499,319725.0,267399.374508,建筑建材
002619,艾格拉斯,-3.448,4.76,4.94,4.97,4.75,4.93,11853647.0,1.39664,57609465.0,18.308,1.48,878170.605956,403994.374728,水泥行业
002608,江苏国信,0.363,8.3,8.31,8.36,8.23,8.27,2026868.0,0.37608,16856934.0,12.388,1.5,2700110.61809,447330.24051,船舶制造
002567,唐人神,0.362,5.55,5.52,5.6,5.51,5.53,4274550.0,0.65905,23748975.0,14.231,1.335,464296.793445,359967.40227,农林牧渔
002541,鸿路钢构,-1.206,13.93,14.0,14.15,13.82,14.1,1019600.0,0.41197000000000006,14251266.0,23.217,1.191,486360.241486,344757.438361,钢铁行业
002533,金杯电工,-0.707,5.62,5.64,5.7,5.6,5.66,1875000.0,0.36446,10599581.0,24.867,1.3559999999999999,310854.15936,289125.53931,发电设备
002521,齐峰新材,0.388,7.76,7.7,7.76,7.7,7.73,3382126.0,0.7864300000000001,26190920.0,24.25,1.116,383876.195544,333727.27392,造纸行业
002501,利源精制,-1.112,8.0,8.1,8.13,7.98,8.09,4508131.0,0.45058000000000004,36235412.0,18.182,1.2,971868.464,800408.4872,有色金属
002496,辉丰股份,3.354,3.39,3.29,3.53,3.29,3.28,47873043.0,4.67755,163568120.0,12.556000000000001,1.309,511035.222009,346954.470585,农药化肥
002478,常宝股份,-0.973,5.09,5.11,5.16,5.07,5.14,1448200.0,0.23761000000000002,7399861.0,29.941,1.35,502583.321531,310231.959905,钢铁行业
002454,松芝股份,-1.678,9.96,10.07,10.12,9.9,10.13,3164603.0,0.7693300000000001,31684097.0,11.448,1.329,419780.5344,409699.0722,汽车制造
002441,众业达,1.261,8.83,8.66,8.85,8.65,8.72,3729934.0,0.9518200000000001,32616509.0,23.865,1.321,481019.467647,346025.031624,商业百货
002433,太安堂,-0.947,8.37,8.36,8.45,8.35,8.45,4503025.0,0.65119,37815799.0,22.026,1.296,643615.335,578793.87,生物制药
002394,联发股份,0.092,10.89,10.88,10.96,10.84,10.88,1094803.0,0.33822,11938921.0,9.784,1.139,352509.3,352509.3,纺织行业
002375,亚厦股份,-0.459,6.51,6.53,6.57,6.5,6.54,3283600.0,0.2622,21460438.0,24.111,1.153,872337.720198,815275.381536,建筑建材
002354,天神娱乐,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,11.242,1.325,1236637.908,732058.5756,电子信息
002344,海宁皮城,0.334,6.0,5.99,6.04,5.99,5.98,3448113.0,0.27129000000000003,20731515.0,26.087,1.034,769647.0276,762613.8582,商业百货
002309,中利集团,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,29.792,1.388,1249761.46724,670928.13502,电器行业
002283,天润曲轴,-0.403,4.94,4.93,4.98,4.92,4.96,3646795.0,0.32429,18061938.0,16.467,1.397,556557.802632,555532.752632,汽车制造
002277,友阿股份,-1.786,4.95,4.97,5.04,4.93,5.04,16369930.0,1.15557,81553614.0,22.623,1.324,701219.574,701219.574,商业百货
002267,陕天然气,-0.658,7.55,7.56,7.68,7.54,7.6,2866911.0,0.25780000000000003,21784492.0,21.232,1.4140000000000001,839616.960975,839616.960975,供水供气
002244,滨江集团,1.363,5.95,5.88,5.96,5.82,5.87,19303893.0,0.7141900000000001,114122869.0,10.818,1.27,1851309.11455,1608227.81455,房地产
002220,天宝食品,-3.081,6.92,7.05,7.06,6.91,7.14,2039591.0,0.52368,14214693.0,28.833,1.37,378860.190208,269517.481268,食品行业
002187,广百股份,-1.162,9.36,9.44,9.49,9.32,9.47,1646829.0,0.48093,15461798.0,18.353,1.187,320507.523648,320507.523648,商业百货
002164,宁波东力,-0.68,7.3,7.31,7.42,7.24,7.35,2171663.0,0.53064,15916415.0,25.172,1.474,510523.51586,298752.281,电器行业
002160,常铝股份,-2.083,5.64,5.73,5.77,5.61,5.76,3810900.0,0.63299,21677757.0,23.939,1.2429999999999999,408488.246724,339553.398612,有色金属
002144,宏达高科,-0.227,13.18,13.19,13.33,13.13,13.21,636105.0,0.46390000000000003,8411018.0,23.964,1.4,232973.011904,180725.95907,纺织行业
002133,广宇集团,-1.653,4.76,4.84,4.9,4.76,4.84,5863900.0,0.9238100000000001,28249335.0,19.04,1.167,368492.6273,302140.556368,房地产
002128,露天煤业,-0.31,9.65,9.71,9.8,9.61,9.68,19161814.0,1.17243,185992644.0,9.019,1.349,1577175.226445,1577171.210115,煤炭行业
002109,兴化股份,-2.361,4.55,4.66,4.69,4.51,4.66,10354845.0,1.90001,47538346.0,15.471,0.9390000000000001,479089.878995,247969.73747,化工行业
002101,广东鸿图,-1.218,15.41,15.61,15.7,15.34,15.6,2289077.0,0.8325800000000001,35503792.0,16.75,1.244,546620.300851,423677.055581,机械行业
002092,中泰化学,0.0,11.03,11.0,11.21,10.98,11.03,10219300.0,0.50233,113368094.0,9.855,1.3679999999999999,2367533.906594,2243926.579996,化工行业
002087,新野纺织,0.0,4.81,4.8,4.84,4.79,4.81,3446095.0,0.42250000000000004,16597680.0,13.447,1.19,392878.075135,392324.857314,纺织行业
002083,孚日股份,-0.364,5.48,5.48,5.54,5.45,5.5,1767388.0,0.20405,9706108.0,12.178,1.459,497584.00274,474662.530548,纺织行业
002067,景兴纸业,-1.455,4.74,4.82,4.84,4.71,4.81,10125600.0,1.05444,48418047.0,8.172,1.35,534885.774,455171.7246,造纸行业
002060,粤 水 电,-1.76,3.35,3.42,3.42,3.35,3.41,5262796.0,0.43795000000000006,17820170.0,25.475,1.38,402757.78943,402567.994845,建筑建材
002048,宁波华翔,0.358,14.01,14.04,14.04,13.73,13.96,8677845.0,1.88423,120397696.0,9.278,1.124,877344.466914,645231.719835,汽车制造
002029,七 匹 狼,-0.226,8.82,8.85,8.88,8.79,8.84,5000081.0,0.66242,44181543.0,21.0,1.2,666500.94,665755.224876,服装鞋类
002026,山东威达,-1.443,6.83,6.93,6.96,6.77,6.93,3915597.0,1.06798,26829611.0,22.767,1.211,286927.220177,250411.190701,机械行业
002014,永新股份,-1.096,7.22,7.3,7.35,7.21,7.3,1012800.0,0.20864000000000002,7356831.0,11.836,1.341,363611.274728,350474.967024,化工行业
002004,华邦健康,-1.288,6.13,6.15,6.17,6.12,6.21,6644200.0,0.39806,40833492.0,24.52,1.305,1247349.370905,1023182.315501,农药化肥
001965,招商公路,-0.118,8.46,8.42,8.52,8.42,8.47,5518648.0,0.9946900000000001,46756117.0,14.124,1.184,5226766.926462,469372.331826,次新股
000990,诚志股份,-0.838,14.2,14.25,14.33,14.07,14.32,2993312.0,0.7721100000000001,42430129.0,22.016,1.111,1779276.92498,550501.79014,化工行业
000983,西山煤电,-0.62,8.01,8.08,8.13,7.99,8.06,26478160.0,0.8402600000000001,213160884.0,16.088,1.358,2524111.2,2524109.32566,煤炭行业
000980,众泰汽车,-2.681,8.35,8.5,8.6,8.32,8.58,11423168.0,2.16291,96447095.0,11.693,1.004,1701506.452965,440996.9,仪器仪表
000971,高升控股,-3.879,5.7,5.92,5.94,5.68,5.93,9764312.0,1.6785,56657525.0,18.387,0.787,582332.14152,331585.8378,纺织行业
000965,天保基建,-0.177,5.64,5.62,5.69,5.6,5.65,6658001.0,0.6599,37634359.0,13.756,1.062,569040.568392,569040.568392,房地产
000959,首钢股份,-1.869,4.2,4.28,4.29,4.19,4.28,15832108.0,0.53369,66945384.0,10.05,0.8190000000000001,2221543.632,1245940.94394,钢铁行业
000937,冀中能源,-0.832,4.77,4.81,4.82,4.76,4.81,10828895.0,0.37256000000000006,51926341.0,15.837,0.854,1685501.84745,1386448.124634,煤炭行业
000928,中钢国际,0.758,5.32,5.29,5.34,5.29,5.28,5406080.0,0.72745,28731447.0,16.01,1.438,668544.685144,395360.196448,建筑建材
000926,福星股份,0.235,8.52,8.5,8.57,8.48,8.5,6785504.0,0.7155100000000001,57850406.0,9.573,0.793,827737.147848,807992.859804,房地产
000903,云内动力,-1.329,2.97,3.02,3.03,2.95,3.01,7811094.0,0.44873,23352553.0,19.933,1.052,585327.854529,516991.38678,机械行业
000900,现代投资,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,10.965,1.081,948642.70875,947946.955,公路桥梁
000898,鞍钢股份,0.0,6.29,6.3,6.32,6.27,6.29,15934722.0,0.25914000000000004,100305251.0,8.116,0.882,4550694.135763,3867716.03719,钢铁行业
000883,湖北能源,0.229,4.37,4.36,4.38,4.35,4.36,6183964.0,0.11568,27024612.0,13.084,1.092,2843755.425382,2336127.318011,电力行业
000877,天山股份,0.112,8.9,8.89,9.01,8.89,8.89,7890746.0,0.89658,70563249.0,29.568,1.276,933363.43351,783284.46011,水泥行业
000876,新 希 望,0.563,7.15,7.11,7.15,7.09,7.11,12107465.0,0.29063,86262903.0,13.241,1.403,3014450.731435,2978626.19054,农林牧渔
000863,三湘印象,1.02,4.95,4.9,5.03,4.89,4.9,2166942.0,0.23591,10726300.0,26.053,1.084,683967.53403,454680.962505,房地产
000851,高鸿股份,-2.824,5.85,5.99,6.09,5.81,6.02,11826930.0,1.4290500000000002,70409208.0,20.39,1.186,530963.472195,484152.153615,电子信息
000825,太钢不锈,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.398,1.205,3417748.6776,1247737.2036,钢铁行业
000811,冰轮环境,0.0,6.03,6.04,6.08,6.01,6.03,2533000.0,0.41877000000000003,15320351.0,12.563,1.449,393791.653053,364730.305635,机械行业
000809,*ST新城,-2.222,3.52,3.59,3.6,3.51,3.6,4711182.0,0.5712,16753018.0,29.333,0.926,290326.535136,290326.535136,房地产
000791,甘肃电投,-0.984,6.04,6.09,6.09,6.03,6.1,3632281.0,0.37404000000000004,21995296.0,23.826,1.058,586560.2248,586538.3298,电力行业
000783,长江证券,-0.292,6.84,6.85,6.9,6.83,6.86,7609768.0,0.13762000000000002,52284149.0,24.429,1.4100000000000001,3782155.891752,3782104.273692,金融行业
000780,平庄能源,-1.319,4.49,4.53,4.58,4.47,4.55,5279811.0,0.52053,23851629.0,9.354,0.986,455423.539476,455423.539476,
000778,新兴铸管,-0.858,4.62,4.66,4.69,4.6,4.66,12744191.0,0.32502000000000003,59272187.0,16.625,0.929,1843786.641312,1811521.760664,钢铁行业
000776,广发证券,0.381,15.8,15.74,15.89,15.73,15.74,25871656.0,0.43707,409022424.0,13.982,1.3980000000000001,12041318.50912,9352480.51312,金融行业
000761,本钢板材,-0.484,4.11,4.13,4.14,4.1,4.13,7015622.0,0.25642000000000004,28908614.0,8.059,0.854,1592777.699652,1124496.0,钢铁行业
000728,国元证券,0.0,9.06,9.07,9.14,9.04,9.06,9687351.0,0.32881000000000005,88135708.0,22.65,1.204,3049095.024582,2669211.9,金融行业
000726,鲁 泰Ａ,-0.373,10.68,10.74,10.76,10.67,10.72,2061468.0,0.36736,22100138.0,11.736,1.337,985339.268148,599308.660308,纺织行业
000719,中原传媒,-0.525,7.58,7.59,7.67,7.55,7.62,2623073.0,0.39318000000000003,19972646.0,11.147,1.068,775588.441742,505697.837594,
000718,苏宁环球,0.0,4.01,4.01,4.05,4.01,4.01,8606344.0,0.37598000000000004,34698904.0,10.603,1.453,1216889.189984,917901.287041,房地产
000716,黑芝麻,-1.282,4.62,4.66,4.66,4.61,4.68,3931922.0,0.66834,18238405.0,26.4,1.2610000000000001,328488.732264,271799.962896,食品行业
000709,河钢股份,-0.305,3.27,3.28,3.3,3.27,3.28,20677493.0,0.19476000000000002,67862963.0,19.235,0.752,3472284.767604,3471725.556729,钢铁行业
000708,大冶特钢,-0.396,10.06,10.08,10.14,10.04,10.1,1958993.0,0.4359,19743755.0,11.445,1.098,452104.93088,452104.93088,钢铁行业
000700,模塑科技,-0.879,4.51,4.55,4.57,4.51,4.55,1695900.0,0.24318,7680478.0,27.669,1.474,373057.600465,314520.139351,汽车制造
000698,沈阳化工,-0.81,4.9,4.94,4.96,4.88,4.94,2653642.0,0.61377,13037836.0,18.148,0.905,401562.05355,211852.87592,化工行业
000686,东北证券,-0.255,7.82,7.85,7.91,7.82,7.84,5726420.0,0.24467000000000003,45010027.0,27.929,1.174,1830234.17953,1830234.17953,金融行业
000685,中山公用,-0.539,9.23,9.31,9.32,9.21,9.28,2752995.0,0.21967,25498617.0,12.819,1.123,1361527.776973,1156731.205084,供水供气
000683,远兴能源,1.0,3.03,3.01,3.06,3.01,3.0,39164431.0,1.38253,118927198.0,16.833,1.316,1202053.416576,858340.776429,化工行业
000669,金鸿控股,-0.361,11.03,11.1,11.13,11.0,11.07,2405500.0,0.5026900000000001,26635408.0,22.369,1.274,536064.931252,527814.26624,供水供气
000667,美好置业,-0.375,2.66,2.67,2.69,2.65,2.67,7267532.0,0.28613000000000005,19392168.0,10.247,0.981,680851.560312,675618.276046,房地产
000665,湖北广电,0.0,10.75,10.8,11.16,10.58,10.75,13041170.0,2.04999,142266220.0,20.283,1.145,683933.7566,683870.734725,传媒娱乐
000631,顺发恒业,-0.518,3.84,3.86,3.92,3.84,3.86,10753492.0,0.44207,41660765.0,12.387,1.442,934087.360512,934087.360512,房地产
000625,长安汽车,-0.387,10.29,10.33,10.39,10.27,10.33,7184470.0,0.19103,74108452.0,6.906,1.009,4941925.317819,3869946.616914,汽车制造
000623,吉林敖东,-0.496,20.05,20.11,20.22,20.03,20.15,5172907.0,0.47228000000000003,104154734.0,12.531,1.1360000000000001,2331353.77381,2196082.02979,生物制药
000598,兴蓉环境,-1.031,4.8,4.85,4.87,4.8,4.85,7327753.0,0.24539000000000002,35409110.0,16.0,1.445,1433384.92896,1433384.92896,环保行业
000591,太阳能,-0.977,5.07,5.09,5.14,5.05,5.12,6904968.0,0.37351,35164125.0,18.918,1.245,1524598.702224,937278.207762,商业百货
000564,供销大集,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,20.306,0.9390000000000001,2871741.894418,902619.839472,商业百货
000552,靖远煤电,-0.289,3.45,3.46,3.48,3.44,3.46,10123998.0,0.6500400000000001,35082988.0,14.286,1.108,789005.01225,537316.36047,煤炭行业
000550,江铃汽车,-0.44,13.58,13.65,13.65,13.54,13.64,1028309.0,0.19840000000000002,13974426.0,16.975,1.093,1172244.612,703861.10291,汽车制造
000531,穗恒运Ａ,-0.778,6.38,6.44,6.46,6.37,6.43,1499621.0,0.2189,9594908.0,23.726,1.116,437082.83916,437081.833672,电力行业
000530,大冷股份,-0.625,4.77,4.79,4.81,4.72,4.8,3740580.0,0.6303700000000001,17832310.0,20.739,1.197,408268.583937,283049.622972,机械行业
000501,鄂武商Ａ,-0.279,14.3,14.42,14.46,14.23,14.34,4047910.0,0.6053200000000001,58087920.0,8.614,1.47,1099659.60533,956278.5804,商业百货
000421,南京公用,-0.75,5.29,5.3,5.36,5.29,5.33,1097758.0,0.1917,5844585.0,20.393,1.204,302930.228086,302930.228086,交通运输
000417,合肥百货,0.144,6.97,6.96,6.99,6.94,6.96,2181412.0,0.28002000000000005,15201759.0,25.503,1.44,543579.2874,542982.133347,商业百货
000415,渤海金控,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.0,0.0,13.581,1.161,3611760.428688,2071975.367768,金融行业
000413,东旭光电,-0.255,7.83,7.85,7.92,7.81,7.85,26637674.0,0.6523300000000001,209432456.0,23.727,1.431,4486785.842394,3197329.993368,电子器件
000402,金 融 街,1.351,9.0,8.89,9.04,8.88,8.88,8216894.0,0.27502000000000004,73736101.0,8.911,0.893,2690036.9163,2689014.5964,房地产
000400,许继电气,-1.417,9.74,9.88,9.93,9.69,9.88,5623514.0,0.55779,55241746.0,16.001,1.292,982110.798966,981969.687794,发电设备
000157,中联重科,0.0,4.24,4.24,4.26,4.23,4.24,17236428.0,0.27685000000000004,73168465.0,24.941,0.868,3304676.3838,2639737.953864,机械行业
000100,TCL 集团,0.303,3.31,3.3,3.33,3.29,3.3,63421555.0,0.54073,210071630.0,15.197,1.439,4473455.752853,3882280.866165,家电行业
000089,深圳机场,-1.401,7.74,7.84,7.87,7.72,7.85,13166806.0,0.64204,102605314.0,24.0,1.401,1587295.599966,1587295.599966,交通运输
000069,华侨城Ａ,-1.595,8.02,8.18,8.19,8.01,8.15,31000083.0,0.50427,250046499.0,7.614,1.222,6579673.29483,4930264.595378,酒店旅游
000059,华锦股份,-1.261,7.83,7.91,7.95,7.78,7.93,13347388.0,0.8345,104791184.0,6.809,1.003,1252363.506471,1252360.800423,石油行业
000050,深天马Ａ,5.323,16.62,15.81,16.66,15.81,15.78,31826140.0,2.27165,521522162.0,28.849,1.337,3403980.510762,2328482.515728,电子器件
000042,中洲控股,-1.333,14.8,14.95,15.06,14.72,15.0,2127000.0,0.43586,31622990.0,15.99,1.479,983950.08572,722234.7904,房地产
000039,中集集团,-2.091,15.45,15.7,15.83,15.4,15.78,9899305.0,0.7811600000000001,154274165.0,19.074,1.4929999999999999,4611387.20262,1957915.929045,机械行业
000027,深圳能源,-0.876,5.66,5.71,5.73,5.65,5.71,2615880.0,0.06598000000000001,14867320.0,29.789,1.064,2243902.243902,2243902.243902,电力行业
000001,平安银行,1.544,11.18,11.09,11.23,11.03,11.01,103929716.0,0.6143200000000001,1158064201.0,8.6,0.9430000000000001,19196519.907188,18914305.409896,金融行业
