code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,c_name
600016,民生银行,-0.495,8.04,8.09,8.1,8.03,8.08,33663382.0,0.11391,271718842.0,5.956,0.794,29334220.396608002,23759622.552576,金融行业
600015,华夏银行,-1.218,8.92,9.01,9.02,8.91,9.03,9276088.0,0.07234,83098957.0,4.848,0.799,11437836.494476,11437836.494476,金融行业
600000,浦发银行,-0.924,11.8,11.91,11.96,11.76,11.91,15128353.0,0.053829999999999996,179256176.0,4.908,0.894,34635454.86846,33162441.400820002,金融行业
300305,裕兴股份,-0.972,7.13,7.21,7.23,7.13,7.2,2037700.0,1.04329,14609118.0,29.783,1.4340000000000002,206619.557,139259.777528,塑料制品
300291,华录百纳,-1.845,10.64,10.84,10.91,10.62,10.84,4617944.0,0.77407,49732992.0,20.66,1.349,864458.6912639999,634764.792928,传媒娱乐
300269,联建光电,-1.207,11.46,11.48,11.69,11.45,11.6,3021023.0,0.85001,34948827.0,16.428,1.314,702874.359006,407302.470588,电子器件
300158,振东制药,-1.085,14.58,14.75,14.77,14.49,14.74,4005433.0,0.97969,58648396.0,26.232,1.379,757422.7331399999,596099.8124640001,生物制药
300148,天舟文化,-2.003,6.36,6.42,6.48,6.35,6.49,9771048.0,1.29039,62687058.0,14.455,1.256,537378.307656,481591.056312,传媒娱乐
300118,东方日升,1.3419999999999999,11.33,11.1,11.38,11.1,11.18,2644349.0,0.5215500000000001,29892720.0,10.689,1.412,1024574.099153,574452.925816,电子器件
300116,坚瑞沃能,-1.24,4.78,4.83,4.88,4.72,4.84,44281443.0,3.4224,212376155.0,8.241,1.355,1162746.741592,618470.29259,机械行业
300104,乐视网,-0.442,4.5,4.55,4.62,4.5,4.52,78852034.0,2.59145,358287635.0,15.517000000000001,1.4380000000000002,1795248.0864,1369249.9254,电子信息
300063,天龙集团,-1.035,4.78,4.83,4.84,4.75,4.83,3822018.0,0.93175,18368839.0,9.757,1.499,347232.0821,196074.461404,化工行业
300048,合康新能,-1.19,3.32,3.35,3.36,3.32,3.36,3275332.0,0.33790000000000003,10946317.0,14.435,1.486,374011.564524,321813.065384,发电设备
300040,九洲电气,-1.023,7.74,7.82,7.84,7.74,7.82,1818000.0,0.7763100000000001,14166173.0,19.846,1.4380000000000002,267948.89589600003,181258.12188,发电设备
2807,江阴银行,-1.6640000000000001,7.09,7.17,7.18,7.07,7.21,6832432.0,0.9512,48708664.0,15.501,1.37,1253054.232023,509269.98160500004,
2541,鸿路钢构,-1.236,13.58,13.65,13.77,13.57,13.75,913100.0,0.3689400000000001,12456426.0,22.633000000000003,1.177,474140.134916,336095.191166,钢铁行业
2533,金杯电工,-0.6509999999999999,6.1,6.14,6.16,6.06,6.14,3341464.0,0.64951,20406906.0,26.991,1.463,337403.9808,313819.53555,发电设备
2521,齐峰新材,-1.7690000000000001,8.33,8.44,8.59,8.33,8.48,4103699.0,0.95421,34426927.0,26.031,1.206,412073.287227,358240.74636,造纸行业
2513,蓝丰生化,0.6940000000000001,8.71,8.68,8.78,8.61,8.65,1750527.0,0.68808,15267558.0,27.219,1.145,296215.148138,221588.73216999997,农药化肥
2501,利源精制,-1.272,8.54,8.66,8.66,8.53,8.65,3295225.0,0.32935000000000003,28229032.0,14.724,1.31,1037469.5853200001,854436.060086,有色金属
2483,润邦股份,-1.0290000000000001,4.81,4.84,4.92,4.81,4.86,2199240.0,0.38261999999999996,10676276.0,24.05,1.3159999999999998,323447.37256,276470.328147,机械行业
2433,太安堂,0.465,8.64,8.55,8.75,8.51,8.6,8494173.0,1.22835,73307717.0,22.737,1.352,664377.12,597464.64,生物制药
2394,联发股份,-0.963,11.31,11.4,11.4,11.31,11.42,857469.0,0.2649,9746776.0,9.27,1.232,366104.7,366104.7,纺织行业
2375,亚厦股份,-1.4880000000000002,6.62,6.7,6.76,6.6,6.72,2842650.0,0.24274,19029119.0,27.583000000000002,1.196,887077.681676,775253.074624,建筑建材
2344,海宁皮城,-1.3090000000000002,6.03,6.11,6.12,6.02,6.11,5229500.0,0.41144,31750466.0,12.306,1.062,773495.262738,766426.927491,商业百货
2277,友阿股份,-0.606,4.92,4.94,4.96,4.91,4.95,3475200.0,0.24531999999999998,17170103.0,10.479000000000001,1.352,696969.7584,696969.7584,商业百货
2267,陕天然气,-1.2819999999999998,6.93,6.99,7.02,6.92,7.02,1291100.0,0.1161,8988038.0,15.154000000000002,1.411,770668.2833850001,770668.2833850001,供水供气
2220,天宝食品,-1.0170000000000001,6.81,6.91,6.91,6.81,6.88,384700.0,0.09877,2634427.0,20.029,1.361,372837.846144,265233.24384899996,食品行业
2188,ST巴士,0.0,6.07,6.06,6.12,6.04,6.07,2707187.0,1.46748,16433950.0,19.581,0.835,179445.907068,111978.149642,
2187,广百股份,-0.513,9.7,9.7,9.75,9.7,9.75,644900.0,0.18833000000000005,6267919.0,19.02,1.255,332149.89096,332149.89096,商业百货
2181,粤 传 媒,-1.1420000000000001,4.33,4.35,4.39,4.32,4.38,2499145.0,0.22032,10881577.0,26.531999999999996,1.348,502738.189342,491157.635085,传媒娱乐
2169,智光电气,-1.258,4.71,4.78,4.81,4.7,4.77,2490735.0,0.3777700000000001,11832929.0,14.190999999999999,1.359,371050.02917399997,310541.840442,发电设备
2160,常铝股份,-3.7310000000000003,6.45,6.5,6.6,6.42,6.7,14752601.0,3.1436900000000003,95632403.0,28.54,1.45,467154.11194499995,302683.746915,有色金属
2144,宏达高科,-3.056,13.96,14.23,14.3,13.88,14.4,3338500.0,2.40741,46980881.0,24.491,1.4769999999999999,246760.489088,193591.34002,纺织行业
2133,广宇集团,-1.732,4.54,4.6,4.61,4.54,4.62,4119700.0,0.6490300000000001,18834008.0,22.7,1.217,351461.45545,288176.076872,房地产
2128,露天煤业,-1.081,9.15,9.22,9.26,9.14,9.25,7354079.0,0.44996,67494919.0,8.551,1.385,1495456.3027950001,1495452.494565,煤炭行业
2109,兴化股份,-0.563,7.06,7.05,7.13,7.05,7.1,4272500.0,2.0337099999999997,30335830.0,24.005,1.486,495586.014258,148319.45014200002,化工行业
2101,广东鸿图,0.0,16.61,16.66,16.78,16.56,16.61,2485390.0,1.0021200000000001,41377405.0,24.072,1.376,589186.450171,411950.17268899997,机械行业
2092,中泰化学,-1.936,11.65,11.9,11.95,11.64,11.88,10837198.0,0.5327000000000001,127350080.0,10.409,1.481,2500613.78167,2370058.4457799997,化工行业
2087,新野纺织,-1.403,4.92,4.98,4.99,4.92,4.99,2929102.0,0.35912000000000005,14512910.0,13.755,1.236,401862.81282,401296.943448,纺织行业
2060,粤 水 电,-0.872,3.41,3.42,3.44,3.4,3.44,3454000.0,0.28743,11821908.0,25.932,1.429,409971.361778,409778.16788699996,建筑建材
2029,七 匹 狼,-0.759,9.15,9.18,9.3,9.12,9.22,4502384.0,0.59648,41418562.0,21.785999999999998,1.268,691438.05,690664.43397,服装鞋类
2026,山东威达,-0.419,7.13,7.15,7.19,7.11,7.16,1821400.0,0.50217,13045413.0,27.423000000000002,1.286,299530.172747,258607.05861100001,机械行业
2004,华邦健康,0.46399999999999997,6.49,6.49,6.54,6.47,6.46,6151300.0,0.36853,40039533.0,23.179000000000002,1.358,1320603.167565,1083271.3258729998,农药化肥
1965,招商公路,0.763,9.25,9.18,9.39,9.12,9.18,9643214.0,1.7381000000000002,89711744.0,15.442,1.321,5714845.634725,513202.608675,次新股
1896,豫能控股,0.0,4.97,4.96,5.01,4.94,4.97,2089100.0,0.24426000000000006,10418024.0,9.245,0.894,571842.1599590001,425068.43257199996,电力行业
990,诚志股份,0.401,15.04,14.98,15.16,14.97,14.98,1115335.0,0.2877,16802736.0,23.318,1.185,1884529.926176,583066.684768,化工行业
966,长源电力,-1.176,3.36,3.4,3.4,3.36,3.4,2766492.0,0.24961999999999998,9330982.0,9.339,1.088,372383.45088,372383.45088,电力行业
965,天保基建,-1.757,5.59,5.67,5.68,5.59,5.69,5236224.0,0.51898,29467250.0,13.634,1.101,563995.8825020001,563995.8825020001,房地产
959,首钢股份,-3.158,4.6,4.74,4.76,4.57,4.75,13296484.0,0.4482200000000001,61893924.0,11.007,0.9209999999999999,2433119.216,1364601.98622,钢铁行业
928,中钢国际,-0.376,5.3,5.35,5.36,5.28,5.32,4568639.0,0.6147600000000001,24324375.0,15.949000000000002,1.449,666031.35926,393873.87992,建筑建材
926,福星股份,-1.261,9.4,9.5,9.53,9.38,9.52,4897214.0,0.51639,46298958.0,15.41,0.905,913231.1255600001,891447.5213799999,房地产
903,云内动力,-0.977,3.04,3.06,3.06,3.03,3.07,4006200.0,0.23015,12198251.0,10.857000000000001,1.168,599123.460528,529176.36896,机械行业
900,现代投资,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,7.697,1.137,948642.70875,947214.55125,公路桥梁
898,鞍钢股份,-1.605,6.13,6.2,6.21,6.1,6.23,14461293.0,0.23518000000000006,88857063.0,7.91,0.887,4434937.210211,3769332.16343,钢铁行业
883,湖北能源,-0.46,4.33,4.34,4.35,4.33,4.35,4945307.0,0.09251,21460602.0,14.777999999999999,1.11,2817725.627438,2314726.2485990003,电力行业
876,新 希 望,-0.555,7.17,7.19,7.22,7.17,7.21,9063863.0,0.21756999999999999,65162518.0,12.152999999999999,1.4669999999999999,3022882.761453,2986958.012052,农林牧渔
863,三湘印象,-0.21600000000000003,4.63,4.65,4.65,4.62,4.64,958507.0,0.10456,4438303.0,7.983,0.988,639751.451022,424454.045737,房地产
825,太钢不锈,-1.375,5.74,5.8,5.84,5.71,5.82,49630418.0,0.87131,286054882.0,28.557,1.335,3269646.234904,3269546.505274,钢铁行业
783,长江证券,0.0,7.19,7.18,7.26,7.17,7.19,7948297.0,0.14375000000000002,57407312.0,16.340999999999998,1.499,3975687.260482,3975633.001147,金融行业
780,*ST平能,-3.682,4.97,5.12,5.13,4.96,5.16,8746068.0,0.8622700000000001,44066747.0,10.354000000000001,1.094,504110.243028,504110.243028,煤炭行业
778,新兴铸管,0.0,4.81,4.85,4.88,4.81,4.81,12724768.0,0.34929000000000004,61612119.0,17.308,0.978,1919613.3646560002,1752285.5473759999,钢铁行业
776,广发证券,-0.545,16.43,16.57,16.67,16.42,16.52,17676362.0,0.29862000000000005,293019639.0,14.54,1.476,12521447.031952001,9725395.875352,金融行业
761,本钢板材,-1.339,4.42,4.46,4.48,4.41,4.48,7111424.0,0.25992000000000004,31613450.0,17.750999999999998,0.986,1712914.217144,1209312.0,钢铁行业
750,国海证券,0.46,4.37,4.35,4.41,4.35,4.35,11505797.0,0.27294,50484415.0,18.208,1.3219999999999998,1842191.841764,1842190.366889,金融行业
728,国元证券,-0.763,9.1,9.2,9.26,9.09,9.17,9114204.0,0.30935999999999997,83810712.0,22.75,1.207,3062556.81277,2680996.5,金融行业
726,鲁 泰Ａ,-1.056,10.31,10.41,10.41,10.31,10.42,1083359.0,0.19321,11206409.0,12.129000000000001,1.351,951202.982641,578095.243216,纺织行业
719,中原传媒,-1.17,8.45,8.51,8.59,8.45,8.55,1982592.0,0.29717000000000005,16923682.0,12.425999999999998,1.203,864607.1679049999,563739.673835,
709,河钢股份,-1.466,3.36,3.41,3.41,3.36,3.41,28817833.0,0.27143,97418288.0,22.4,0.772,3567852.238272,3567277.636272,钢铁行业
708,大冶特钢,0.0,10.34,10.33,10.43,10.31,10.34,1303801.0,0.29011000000000003,13519190.0,11.763,1.1540000000000001,464688.36832,464688.36832,钢铁行业
700,模塑科技,-1.786,4.95,5.04,5.04,4.95,5.04,2676200.0,0.38375,13397972.0,19.038,1.194,409453.463925,345205.030995,汽车制造
698,沈阳化工,-2.226,5.27,5.24,5.35,5.24,5.39,4855601.0,1.12306,25695514.0,19.519000000000002,0.982,431884.086165,227849.929816,化工行业
686,东北证券,-0.878,7.9,7.97,8.04,7.89,7.97,6606920.0,0.28229000000000004,52753255.0,28.214000000000002,1.18,1848957.80285,1848957.80285,金融行业
685,中山公用,-0.501,9.94,10.02,10.02,9.9,9.99,2103300.0,0.16783,20947625.0,15.292,1.2309999999999999,1466260.682894,1245710.528552,供水供气
683,远兴能源,0.7190000000000001,2.8,2.83,2.84,2.79,2.78,28263024.0,0.9977,79655953.0,15.556,1.261,1110808.4377600001,793186.19604,化工行业
669,金鸿控股,-0.35200000000000004,11.33,11.37,11.45,11.32,11.37,1412998.0,0.30028000000000005,16065298.0,28.896,1.35,550645.119772,533151.520462,供水供气
667,美好置业,-0.6829999999999999,2.91,2.93,2.93,2.9,2.93,5872220.0,0.2312,17118754.0,11.200999999999999,1.097,744841.368612,739116.234321,房地产
665,湖北广电,-2.69,10.13,10.34,10.34,10.12,10.41,6253939.0,0.98308,63799378.0,19.113,1.099,644488.274824,644428.887699,传媒娱乐
625,长安汽车,1.703,11.35,11.13,11.99,11.08,11.16,24910673.0,0.6623600000000001,285183346.0,5.183,1.176,5451006.059985,4268600.00991,汽车制造
623,吉林敖东,-0.24100000000000002,20.74,20.76,20.89,20.73,20.79,4355077.0,0.39760999999999996,90623753.0,12.963,1.188,2411584.901188,2271657.9200919997,生物制药
598,兴蓉环境,-1.42,4.86,4.93,4.93,4.86,4.93,9966500.0,0.33375000000000005,48752788.0,16.2,1.499,1451302.240572,1451302.240572,环保行业
591,太阳能,-2.151,5.46,5.5,5.57,5.41,5.58,20847249.0,1.1276899999999999,114202896.0,20.373,1.357,1641875.525472,1009376.531436,商业百货
552,靖远煤电,-0.86,3.46,3.51,3.51,3.46,3.49,6760420.0,0.43406999999999996,23588140.0,14.327,1.1520000000000001,791291.9833,538873.799196,煤炭行业
550,江铃汽车,-1.876,14.12,14.37,14.39,14.12,14.39,3101300.0,0.59835,44115630.0,17.65,0.9690000000000001,1218858.168,731849.68874,汽车制造
539,粤电力Ａ,-0.222,4.49,4.49,4.55,4.48,4.5,1110841.0,0.0435,5006504.0,24.944000000000003,0.993,2357377.509714,1146705.2141870002,电力行业
531,穗恒运Ａ,-0.7190000000000001,6.9,6.95,7.0,6.9,6.95,1091202.0,0.15928,7579856.0,25.66,1.2109999999999999,472707.1458,472706.05836,电力行业
530,大冷股份,-1.775,4.98,5.05,5.06,4.97,5.07,5552350.0,0.93562,27873832.0,16.065,1.26,426242.672538,295533.979548,机械行业
421,南京公用,-0.564,5.29,5.32,5.33,5.28,5.32,1097822.0,0.19171,5830479.0,20.393,1.224,302930.228086,302930.228086,交通运输
415,渤海金控,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.0,0.0,15.784,1.156,3611760.428688,1819161.5154799998,金融行业
402,金 融 街,-0.83,9.56,9.63,9.67,9.56,9.64,3912221.0,0.13094,37623929.0,9.465,0.9670000000000001,2857416.9910919997,2856331.060176,房地产
400,许继电气,-1.251,11.05,11.14,11.18,11.05,11.19,4517261.0,0.44806,50310250.0,18.153,1.4709999999999999,1114201.676445,1114041.586255,发电设备
157,中联重科,-0.7140000000000001,4.17,4.19,4.2,4.16,4.2,10482400.0,0.16837000000000002,43817237.0,24.529,0.865,3250118.047275,2596157.3744369997,机械行业
89,深圳机场,-0.622,7.99,8.07,8.11,7.99,8.04,4467219.0,0.21783,35952592.0,24.775,1.4669999999999999,1638564.837691,1638564.837691,交通运输
69,华侨城Ａ,-1.202,8.22,8.29,8.32,8.15,8.32,23203454.0,0.37745,190977000.0,9.792,1.405,6743754.92313,5053213.837158,酒店旅游
59,华锦股份,-0.55,9.04,9.1,9.12,9.02,9.09,7678277.0,0.48006,69644343.0,7.861000000000001,1.189,1445896.053448,1445892.929224,石油行业
39,中集集团,-1.6280000000000001,16.31,16.51,16.59,16.27,16.58,5874423.0,0.4634200000000001,96561580.0,20.136,1.499,4868040.213316,2067488.221631,机械行业
27,深圳能源,-1.827,5.91,6.0,6.03,5.91,6.02,8073820.0,0.20365000000000005,48096722.0,17.382,1.054,2343014.533827,2343014.533827,电力行业
1,平安银行,-1.944,11.6,11.8,11.83,11.54,11.83,82353827.0,0.4867800000000001,961836094.0,8.923,0.986,19917677.18456,19624860.71152,金融行业
600654,*ST中安,-1.974,2.98,3.03,3.04,2.94,3.04,11216959.0,1.48561,33625712.0,14.19,1.315,382340.255616,225002.859892,电子信息
600289,ST信通,-1.685,3.5,3.53,3.54,3.49,3.56,3826800.0,0.6762100000000001,13455891.0,15.695,0.706,220868.22415,198072.9394,电子信息
600074,ST保千里,0.0,1.72,1.63,1.78,1.63,1.72,59661996.0,5.81471,100805160.0,4.914,0.873,419316.400428,176481.13870399998,电子信息
